record_id,record_type,document_group,field_name,expected_value,generated_value
D00091,type_b,group_a,amount_value,"CODE_A 2,620,449.72","CODE_A 2,620,449.72"
D00091,type_b,group_a,completion_date,28/12/2024,28/12/2024
D00091,type_b,group_a,end_date,17/10/2027,17/10/2027
D00091,type_b,group_a,category_code,CODE_A,CODE_A
D00091,type_b,group_a,type_aondary_date,19/02/2025,19/2/2025
D00091,type_b,group_a,start_date,03/08/2024,03/08/2024
D00091,type_b,group_a,effective_date,27/12/2024,27/12/2024
D00091,type_b,group_a,rate_value,3.97 %,0.2500
D00091,type_b,group_a,rate_frequency,periodic_q,periodic_q
D00091,type_b,group_a,rule_type,ACT/365,act|365
D00091,type_b,group_a,adjustment_rule,adjusted_prev,adjusted_prev
D00091,type_b,group_a,reference_code,NULL,hallucinated value
D00091,type_b,group_a,delta_value,NULL,NO_DATA_FOUND
D00091,type_b,group_a,value_type,static,variable
D00091,type_b,group_a,price_value,$101.27,BAD_VALUE
D00091,type_b,group_a,derived_amount,$0.17,$0.17
D00091,type_b,group_a,total_value,"2,653,699.83",2674828.9965
D00091,type_b,group_a,direction_label,outbound,inbound
D00091,type_b,group_a,entity_name,BNP Paribas S.A.,BNP Paribas S.A.
D00092,type_a,group_a,primary_date,29/04/2024,29/04/2024
D00092,type_a,group_a,amount_value,"1,372,247","1,372,247"
D00092,type_a,group_a,completion_date,30/04/2024,30/04/2024
D00092,type_a,group_a,end_date,26/12/2026,26/12/2026
D00092,type_a,group_a,category_code,CODE_A,CODE_A
D00092,type_a,group_a,type_aondary_date,09/05/2024,09/05/2024
D00092,type_a,group_a,start_date,5/11/2023,5/11/2023
D00092,type_a,group_a,effective_date,04/05/2024,4/5/2024
D00092,type_a,group_a,rate_value,RATE 4.354%,  RATE 4.354%  
D00092,type_a,group_a,rate_frequency,periodic_s,periodic_s
D00092,type_a,group_a,rule_type,ACT/365,ACT/365
D00092,type_a,group_a,adjustment_rule,following,following
D00092,type_a,group_a,reference_code,NULL,hallucinated value
D00092,type_a,group_a,delta_value,N/A,N/A
D00092,type_a,group_a,value_type,static,static
D00092,type_a,group_a,price_value,99.8105,100.8230
D00092,type_a,group_a,derived_amount,$0.21,$0.21
D00092,type_a,group_a,total_value,"CODE_A 1,369,646.66",CODE_A 1369646.66
D00092,type_a,group_a,direction_label,inbound,inbound
D00092,type_a,group_a,entity_name,Morgan Stanley,Morgan Stanley
D00093,type_b,group_a,primary_date,06/08/2024,6/8/2024
D00093,type_b,group_a,amount_value,1935451.6832,1935451.6832
D00093,type_b,group_a,completion_date,07/08/2024,7/8/2024
D00093,type_b,group_a,end_date,04/03/2033,04/03/2033
D00093,type_b,group_a,category_code,CODE_A,code_a
D00093,type_b,group_a,type_aondary_date,18/08/2024,22/08/2024
D00093,type_b,group_a,start_date,3/7/2024,3/7/2024
D00093,type_b,group_a,effective_date,06/08/2024,06/08/2024
D00093,type_b,group_a,rate_value,RATE 6.677%,RATE 6.677%
D00093,type_b,group_a,rate_frequency,periodic_s,periodic_s
D00093,type_b,group_a,rule_type,rule_basis_b,  act/360  
D00093,type_b,group_a,adjustment_rule,adjusted_next,adjusted_next
D00093,type_b,group_a,reference_code,REF_A,  ref_a  
D00093,type_b,group_a,delta_value,72.35,72.35
D00093,type_b,group_a,value_type,variable,variable
D00093,type_b,group_a,price_value,113.37,113.37
D00093,type_b,group_a,derived_amount,,NO_DATA_FOUND
D00093,type_b,group_a,total_value,"CODE_A 2,194,165.11",CODE_A 2194165.11
D00093,type_b,group_a,direction_label,outbound,inbound
D00093,type_b,group_a,entity_name,Morgan Stanley,Morgan Stanley
D00094,type_b,group_a,primary_date,17/04/2025,17/04/2025
D00094,type_b,group_a,amount_value,"4,875,616.89","4,875,616.89"
D00094,type_b,group_a,completion_date,19/04/2025,19/4/2025
D00094,type_b,group_a,end_date,31/08/2032,31/08/2032
D00094,type_b,group_a,category_code,CODE_A,code_a
D00094,type_b,group_a,type_aondary_date,11/07/2025,11/7/2025
D00094,type_b,group_a,start_date,22/03/2025,22/3/2025
D00094,type_b,group_a,effective_date,NO_DATA_FOUND,04/07/2025
D00094,type_b,group_a,rate_value,0.025933,0.025933
D00094,type_b,group_a,rate_frequency,periodic_q,periodic_q
D00094,type_b,group_a,rule_type,rule_basis_a,rule_basis_a
D00094,type_b,group_a,adjustment_rule,adjusted_next,adjusted_next
D00094,type_b,group_a,reference_code,NULL,hallucinated value
D00094,type_b,group_a,delta_value,N/A,NULL
D00094,type_b,group_a,value_type,static,static
D00094,type_b,group_a,price_value,97.7323,97.7323
D00094,type_b,group_a,derived_amount,CODE_A 0.58,CODE_A 0.58
D00094,type_b,group_a,total_value,NO_DATA_FOUND,NULL
D00094,type_b,group_a,direction_label,inbound,outbound
D00094,type_b,group_a,entity_name,Entity Beta LLC,Entity Beta LLC
D00095,type_a,group_a,primary_date,02/02/2024,02/02/2024
D00095,type_a,group_a,amount_value,7045125.6687,7045125.6687
D00095,type_a,group_a,completion_date,03/02/2024,03/02/2024
D00095,type_a,group_a,end_date,21/10/2027,21/10/2027
D00095,type_a,group_a,category_code,CODE_A,CODE_A
D00095,type_a,group_a,type_aondary_date,20/4/2024,20/4/2024
D00095,type_a,group_a,start_date,24/12/2023,24/12/2023
D00095,type_a,group_a,effective_date,NULL,NULL
D00095,type_a,group_a,rate_value,5.5085%,  5.5085%  
D00095,type_a,group_a,rate_frequency,periodic_s,periodic_s
D00095,type_a,group_a,rule_type,rule_basis_a,rule_basis_a
D00095,type_a,group_a,adjustment_rule,following,following
D00095,type_a,group_a,reference_code,N/A,NULL
D00095,type_a,group_a,delta_value,NULL,NO_DATA_FOUND
D00095,type_a,group_a,value_type,static,static
D00095,type_a,group_a,price_value,99.0931,99.0931
D00095,type_a,group_a,derived_amount,$0.00,$0.00
D00095,type_a,group_a,total_value,"6,981,234","6,981,234"
D00095,type_a,group_a,direction_label,inbound,inbound
D00095,type_a,group_a,entity_name,Entity Alpha LLC,Entity Alpha LLC
D00096,type_b,group_a,primary_date,N/A,NO_DATA_FOUND
D00096,type_b,group_a,amount_value,"CODE_D 5,052,338.55","CODE_D 5,052,338.55"
D00096,type_b,group_a,completion_date,NO_DATA_FOUND,NO_DATA_FOUND
D00096,type_b,group_a,end_date,15/05/2033,15/05/2033
D00096,type_b,group_a,category_code,CODE_D,CODE_D
D00096,type_b,group_a,type_aondary_date,06/01/2026,06/01/2026
D00096,type_b,group_a,start_date,23/5/2025,23/5/2025
D00096,type_b,group_a,effective_date,19/11/2025,19/11/2025
D00096,type_b,group_a,rate_value,3.7486%,3.7486%
D00096,type_b,group_a,rate_frequency,periodic_q,periodic_m
D00096,type_b,group_a,rule_type,rule_basis_a,rule_basis_a
D00096,type_b,group_a,adjustment_rule,following,following
D00096,type_b,group_a,reference_code,REF_A,REF_A
D00096,type_b,group_a,delta_value,32.34,0.2500
D00096,type_b,group_a,value_type,variable,variable
D00096,type_b,group_a,price_value,96,97.6296
D00096,type_b,group_a,derived_amount,0.38,0.38
D00096,type_b,group_a,total_value,"4,867,178",4947003.6753
D00096,type_b,group_a,direction_label,,hallucinated value
D00096,type_b,group_a,entity_name,JPMorgan Chase & Co.,jpmorgan chase & co.
D00097,type_a,group_b,primary_date,30/12/2025,30/12/2025
D00097,type_a,group_b,amount_value,2280538.1805,2336877.4239
D00097,type_a,group_b,completion_date,31/12/2025,31/12/2025
D00097,type_a,group_b,end_date,04/08/2030,04/08/2030
D00097,type_a,group_b,category_code,CODE_B,code_b
D00097,type_a,group_b,type_aondary_date,21/02/2026,21/2/2026
D00097,type_a,group_b,start_date,24/09/2025,09/24/2025
D00097,type_a,group_b,effective_date,5/1/2026,12/01/2026
D00097,type_a,group_b,rate_value,6.0094%,6.0094%
D00097,type_a,group_b,rate_frequency,periodic_s,periodic_s
D00097,type_a,group_b,rule_type,rule_basis_b,unknown
D00097,type_a,group_b,adjustment_rule,adjusted_prev,adjusted_prev
D00097,type_a,group_b,reference_code,REF_B,ref_b
D00097,type_a,group_b,delta_value,213.94,213.94
D00097,type_a,group_b,value_type,variable,variable
D00097,type_a,group_b,price_value,98.6778,98.6778
D00097,type_a,group_b,derived_amount,1,1
D00097,type_a,group_b,total_value,"2,250,384.47","2,250,384.47"
D00097,type_a,group_b,direction_label,inbound,inbound
D00097,type_a,group_b,entity_name,Morgan Stanley,Morgan Stanley
D00098,type_a,group_b,primary_date,,
D00098,type_a,group_b,amount_value,"$3,660,918.41",$3660918.41
D00098,type_a,group_b,completion_date,17/10/2024,17/10/2024
D00098,type_a,group_b,end_date,14/12/2029,14/12/2029
D00098,type_a,group_b,category_code,CODE_A,CODE_A
D00098,type_a,group_b,type_aondary_date,31/10/2024,31/10/2024
D00098,type_a,group_b,start_date,02/07/2024,02/07/2024
D00098,type_a,group_b,effective_date,21/10/2024,21/10/2024
D00098,type_a,group_b,rate_value,4.9352%,4.9352%
D00098,type_a,group_b,rate_frequency,periodic_q,periodic_q
D00098,type_a,group_b,rule_type,rule_basis_b,unknown
D00098,type_a,group_b,adjustment_rule,adjusted_prev,adjusted_prev
D00098,type_a,group_b,reference_code,N/A,NULL
D00098,type_a,group_b,delta_value,NO_DATA_FOUND,999999.99
D00098,type_a,group_b,value_type,static,variable
D00098,type_a,group_b,price_value,99.6987,99.6987
D00098,type_a,group_b,derived_amount,1,1
D00098,type_a,group_b,total_value,3649887.4450,3649887.4450
D00098,type_a,group_b,direction_label,inbound,inbound
D00098,type_a,group_b,entity_name,Barclays Bank PLC,barclays bank plc
D00099,type_a,group_b,primary_date,15/5/2024,15/5/2024
D00099,type_a,group_b,amount_value,"CODE_C 1,229,985.70",1259964.4852
D00099,type_a,group_b,completion_date,18/05/2024,18/5/2024
D00099,type_a,group_b,end_date,27/10/2032,27/10/2032
D00099,type_a,group_b,category_code,CODE_C,CODE_C
D00099,type_a,group_b,type_aondary_date,26/7/2024,26/7/2024
D00099,type_a,group_b,start_date,,04/08/2024
D00099,type_a,group_b,effective_date,15/05/2024,15/5/2024
D00099,type_a,group_b,rate_value,0.035741,0.0367
D00099,type_a,group_b,rate_frequency,periodic_q,periodic_q
D00099,type_a,group_b,rule_type,rule_basis_b,act/360
D00099,type_a,group_b,adjustment_rule,adjusted_prev,adjusted_prev
D00099,type_a,group_b,reference_code,NO_DATA_FOUND,NULL
D00099,type_a,group_b,delta_value,NO_DATA_FOUND,999999.99
D00099,type_a,group_b,value_type,static,static
D00099,type_a,group_b,price_value,102.87 CODE_C,102.87 CODE_C
D00099,type_a,group_b,derived_amount,0.36,0.36
D00099,type_a,group_b,total_value,"1,265,326.45 CODE_C",1265326.45 CODE_C
D00099,type_a,group_b,direction_label,inbound,  inbound  
D00099,type_a,group_b,entity_name,BNP Paribas S.A.,unknown
D00100,type_b,group_a,primary_date,18/06/2024,18/06/2024
D00100,type_b,group_a,amount_value,"CODE_C 5,742,172.84","CODE_C 5,742,172.84"
D00100,type_b,group_a,completion_date,19/06/2024,19/6/2024
D00100,type_b,group_a,end_date,14/06/2032,14/6/2032
D00100,type_b,group_a,category_code,CODE_C,CODE_C
D00100,type_b,group_a,type_aondary_date,8/8/2024,8/8/2024
D00100,type_b,group_a,start_date,02/01/2024,06/01/2024
D00100,type_b,group_a,effective_date,,
D00100,type_b,group_a,rate_value,4.50 %,4.50 %
D00100,type_b,group_a,rate_frequency,periodic_q,periodic_q
D00100,type_b,group_a,rule_type,N/A,N/A
D00100,type_b,group_a,adjustment_rule,following,following
D00100,type_b,group_a,reference_code,NO_DATA_FOUND,N/A
D00100,type_b,group_a,delta_value,NO_DATA_FOUND,
D00100,type_b,group_a,value_type,static,static
D00100,type_b,group_a,price_value,CODE_C 99.14,CODE_C 99.14
D00100,type_b,group_a,derived_amount,0,0
D00100,type_b,group_a,total_value,"5,693,056.94",5693056.94
D00100,type_b,group_a,direction_label,outbound,inbound
D00100,type_b,group_a,entity_name,Entity Alpha LLC,Entity Alpha LLC
D00101,type_b,group_b,primary_date,24/04/2025,24/04/2025
D00101,type_b,group_b,amount_value,1785731.4586,1785731.4586
D00101,type_b,group_b,completion_date,27/04/2025,27/04/2025
D00101,type_b,group_b,end_date,23/01/2032,23/1/2032
D00101,type_b,group_b,category_code,CODE_C,code_c
D00101,type_b,group_b,type_aondary_date,,NO_DATA_FOUND
D00101,type_b,group_b,start_date,NULL,23/06/2025
D00101,type_b,group_b,effective_date,24/04/2025,24/04/2025
D00101,type_b,group_b,rate_value,6.9676%,0.2500
D00101,type_b,group_b,rate_frequency,annual,annual
D00101,type_b,group_b,rule_type,rule_basis_b,act/360
D00101,type_b,group_b,adjustment_rule,adjusted_next,unknown
D00101,type_b,group_b,reference_code,REF_A,REF_A
D00101,type_b,group_b,delta_value,148.32,148.32
D00101,type_b,group_b,value_type,variable,static
D00101,type_b,group_b,price_value,NO_DATA_FOUND,NULL
D00101,type_b,group_b,derived_amount,0.09,0.09
D00101,type_b,group_b,total_value,1914081.3039,  1914081.3039  
D00101,type_b,group_b,direction_label,outbound,outbound
D00101,type_b,group_b,entity_name,Entity Alpha LLC,Entity Alpha LLC
D00102,type_b,group_a,primary_date,31/08/2025,31/08/2025
D00102,type_b,group_a,amount_value,"$3,546,547.72","$3,546,547.72"
D00102,type_b,group_a,completion_date,02/09/2025,02/09/2025
D00102,type_b,group_a,end_date,01/06/2034,01/06/2034
D00102,type_b,group_a,category_code,CODE_A,CODE_A
D00102,type_b,group_a,type_aondary_date,15/09/2025,15/09/2025
D00102,type_b,group_a,start_date,31/3/2025,31/3/2025
D00102,type_b,group_a,effective_date,04/09/2025,04/09/2025
D00102,type_b,group_a,rate_value,7.34 %,7.34 %
D00102,type_b,group_a,rate_frequency,periodic_q,periodic_q
D00102,type_b,group_a,rule_type,rule_basis_a,unknown
D00102,type_b,group_a,adjustment_rule,following,following
D00102,type_b,group_a,reference_code,REF_B,ref_b
D00102,type_b,group_a,delta_value,112.42,115.6727
D00102,type_b,group_a,value_type,variable,variable
D00102,type_b,group_a,price_value,98.62,100.0441
D00102,type_b,group_a,derived_amount,0.2913,0.2913
D00102,type_b,group_a,total_value,"CODE_A 3,497,711.73","CODE_A 3,497,711.73"
D00102,type_b,group_a,direction_label,outbound,outbound
D00102,type_b,group_a,entity_name,Morgan Stanley,Morgan Stanley
D00103,type_b,group_b,primary_date,30/07/2025,30/7/2025
D00103,type_b,group_b,amount_value,2218541.4164,2232105.2758
D00103,type_b,group_b,completion_date,01/08/2025,01/08/2025
D00103,type_b,group_b,end_date,04/02/2028,04/02/2028
D00103,type_b,group_b,category_code,CODE_B,code_b
D00103,type_b,group_b,type_aondary_date,NO_DATA_FOUND,
D00103,type_b,group_b,start_date,NULL,N/A
D00103,type_b,group_b,effective_date,30/7/2025,30/7/2025
D00103,type_b,group_b,rate_value,4.70 %,4.70 %
D00103,type_b,group_b,rate_frequency,periodic_s,periodic_s
D00103,type_b,group_b,rule_type,rule_basis_a,rule_basis_a
D00103,type_b,group_b,adjustment_rule,following,following
D00103,type_b,group_b,reference_code,NULL,hallucinated value
D00103,type_b,group_b,delta_value,N/A,N/A
D00103,type_b,group_b,value_type,static,variable
D00103,type_b,group_b,price_value,101,101
D00103,type_b,group_b,derived_amount,0,0
D00103,type_b,group_b,total_value,2232020.3616,2232020.3616
D00103,type_b,group_b,direction_label,outbound,outbound
D00103,type_b,group_b,entity_name,Morgan Stanley,morgan stanley
D00104,type_b,group_b,primary_date,7/5/2024,7/5/2024
D00104,type_b,group_b,amount_value,640592.6678,640592.6678
D00104,type_b,group_b,completion_date,10/05/2024,10/05/2024
D00104,type_b,group_b,end_date,07/06/2032,07/06/2032
D00104,type_b,group_b,category_code,CODE_D,CODE_D
D00104,type_b,group_b,type_aondary_date,31/05/2024,31/05/2024
D00104,type_b,group_b,start_date,12/04/2024,12/04/2024
D00104,type_b,group_b,effective_date,11/05/2024,11/05/2024
D00104,type_b,group_b,rate_value,6.9458%,0.2500
D00104,type_b,group_b,rate_frequency,periodic_m,periodic_m
D00104,type_b,group_b,rule_type,rule_basis_b,act/360
D00104,type_b,group_b,adjustment_rule,adjusted_next,adjusted_next
D00104,type_b,group_b,reference_code,NO_DATA_FOUND,N/A
D00104,type_b,group_b,delta_value,NULL,N/A
D00104,type_b,group_b,value_type,static,static
D00104,type_b,group_b,price_value,101,101
D00104,type_b,group_b,derived_amount,0.15 CODE_D,0.1538
D00104,type_b,group_b,total_value,"647,767.78 CODE_D",659153.1997
D00104,type_b,group_b,direction_label,inbound,inbound
D00104,type_b,group_b,entity_name,Entity Alpha LLC,Entity Alpha LLC
D00105,type_a,group_a,primary_date,08/09/2024,8/9/2024
D00105,type_a,group_a,amount_value,"$27,699,107.69","$27,699,107.69"
D00105,type_a,group_a,completion_date,11/09/2024,12/09/2024
D00105,type_a,group_a,end_date,14/04/2029,14/04/2029
D00105,type_a,group_a,category_code,CODE_A,CODE_A
D00105,type_a,group_a,type_aondary_date,,NULL
D00105,type_a,group_a,start_date,9/4/2024,9/4/2024
D00105,type_a,group_a,effective_date,9/9/2024,9/9/2024
D00105,type_a,group_a,rate_value,0.033036,0.0334
D00105,type_a,group_a,rate_frequency,periodic_q,periodic_q
D00105,type_a,group_a,rule_type,rule_basis_b,rule_basis_b
D00105,type_a,group_a,adjustment_rule,following,unknown
D00105,type_a,group_a,reference_code,NO_DATA_FOUND,
D00105,type_a,group_a,delta_value,,N/A
D00105,type_a,group_a,value_type,static,static
D00105,type_a,group_a,price_value,110,110
D00105,type_a,group_a,derived_amount,CODE_A 0.77,CODE_A 0.77
D00105,type_a,group_a,total_value,"30,390,373","30,390,373"
D00105,type_a,group_a,direction_label,outbound,outbound
D00105,type_a,group_a,entity_name,Deutsche Bank AG,Deutsche Bank AG
D00106,type_b,group_b,primary_date,7/3/2024,7/3/2024
D00106,type_b,group_b,amount_value,"$983,537.35","$983,537.35"
D00106,type_b,group_b,completion_date,,
D00106,type_b,group_b,end_date,30/09/2032,30/09/2032
D00106,type_b,group_b,category_code,CODE_A,CODE_A
D00106,type_b,group_b,type_aondary_date,20/5/2024,5/20/2024
D00106,type_b,group_b,start_date,09/11/2023,9/11/2023
D00106,type_b,group_b,effective_date,11/3/2024,13/03/2024
D00106,type_b,group_b,rate_value,5.74 %,5.8930
D00106,type_b,group_b,rate_frequency,periodic_s,periodic_s
D00106,type_b,group_b,rule_type,NO_DATA_FOUND,hallucinated value
D00106,type_b,group_b,adjustment_rule,adjusted_next,adjusted_next
D00106,type_b,group_b,reference_code,NO_DATA_FOUND,N/A
D00106,type_b,group_b,delta_value,170.88,170.88
D00106,type_b,group_b,value_type,variable,variable
D00106,type_b,group_b,price_value,CODE_A 99.48,CODE_A 99.48
D00106,type_b,group_b,derived_amount,$0.26,$0.26
D00106,type_b,group_b,total_value,978374.7314,978374.7314
D00106,type_b,group_b,direction_label,inbound,inbound
D00106,type_b,group_b,entity_name,Morgan Stanley,unknown
D00107,type_b,group_b,primary_date,12/08/2025,12/08/2025
D00107,type_b,group_b,amount_value,"$3,083,400.87",$3083400.87
D00107,type_b,group_b,completion_date,13/08/2025,13/8/2025
D00107,type_b,group_b,end_date,20/07/2028,20/7/2028
D00107,type_b,group_b,category_code,,
D00107,type_b,group_b,type_aondary_date,7/10/2025,7/10/2025
D00107,type_b,group_b,start_date,26/06/2025,26/06/2025
D00107,type_b,group_b,effective_date,14/08/2025,01/09/2025
D00107,type_b,group_b,rate_value,5.27 %,5.3988
D00107,type_b,group_b,rate_frequency,periodic_q,periodic_q
D00107,type_b,group_b,rule_type,NULL,NULL
D00107,type_b,group_b,adjustment_rule,adjusted_prev,adjusted_prev
D00107,type_b,group_b,reference_code,N/A,N/A
D00107,type_b,group_b,delta_value,,
D00107,type_b,group_b,value_type,static,  static  
D00107,type_b,group_b,price_value,91.62,91.62
D00107,type_b,group_b,derived_amount,CODE_A 0.32,CODE_A 0.32
D00107,type_b,group_b,total_value,"$2,824,989.79","$2,824,989.79"
D00107,type_b,group_b,direction_label,inbound,inbound
D00107,type_b,group_b,entity_name,Deutsche Bank AG,Deutsche Bank AG
D00108,type_b,group_c,primary_date,26/08/2024,26/08/2024
D00108,type_b,group_c,amount_value,9405316.2275,9405316.2275
D00108,type_b,group_c,completion_date,27/08/2024,27/8/2024
D00108,type_b,group_c,end_date,06/07/2026,06/07/2026
